title,university,form,link,category
Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship,"University of Maryland, College Park",course,https://www.coursera.org/learn/innovative-ideas,business/entrepreneurship
¿Cómo convertir mi idea en empresa?,Universidad de los Andes,course,https://www.coursera.org/learn/idea-empresa,business/entrepreneurship
Cracking the Creativity Code: Discovering Ideas,Technion - Israel Institute of Technology,course,https://www.coursera.org/learn/startup-entrepreneurship-discovering-ideas,business/entrepreneurship
Интернет-предпринимательство,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/internet-predprinimatelstvo,business/entrepreneurship
Legal Tech & Startups,IE Business School,course,https://www.coursera.org/learn/legal-tech-startups,business/entrepreneurship
Developing An Entrepreneurial Mindset: First Step Towards Success,Michigan State University,course,https://www.coursera.org/learn/entrepreneurial-mindset,business/entrepreneurship
Emprender la emprendeduría,Universitat de Barcelona,course,https://www.coursera.org/learn/emprender,business/entrepreneurship
Entrepreneurship I: Laying the Foundation,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/entrepreneurship-1,business/entrepreneurship
How to Validate your Startup Idea,UNSW Sydney (The University of New South Wales),course,https://www.coursera.org/learn/startup-idea,business/entrepreneurship
3D Printing Applications,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/3d-printing-applications,business/entrepreneurship
Health Care Innovation,University of Pennsylvania,course,https://www.coursera.org/learn/wo-pmo-healthcareinnovation,business/entrepreneurship
Patenting in Biotechnology,Technical University of Denmark (DTU),course,https://www.coursera.org/learn/patenting-bio-ipr,business/entrepreneurship
Entreprendre dans les Industries Culturelles à l'ère du numérique,Sciences Po,course,https://www.coursera.org/learn/entreprendre-culture,business/entrepreneurship
Building Your Career in Music: Developing A Brand and Funding Your Music,Berklee College of Music,course,https://www.coursera.org/learn/navigate-music-industry-independent-artist,business/entrepreneurship
Social Entrepreneurship,Copenhagen Business School,specialization,https://www.coursera.org/specializations/social-entrepreneurship-cbs,business/entrepreneurship
Creativity Toolkit I: Changing Perspectives,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/creativity-toolkit-1,business/entrepreneurship
Creating and Developing a Tech Startup,École Polytechnique,course,https://www.coursera.org/learn/tech-startup,business/entrepreneurship
Fintech Startups in Emerging Markets,University of Cape Town,specialization,https://www.coursera.org/specializations/fintech-startups-emerging-markets,business/entrepreneurship
صياغة الأفكار المحفِّزة على الابتكار,University of Virginia,course,https://www.coursera.org/learn/uva-darden-design-thinking-innovation-ar,business/entrepreneurship
3D Printing Hardware,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/3d-print-hardware,business/entrepreneurship
Local Economic Development,Erasmus University Rotterdam,course,https://www.coursera.org/learn/local-economic-development,business/entrepreneurship
Lean Software Development,University of Minnesota,course,https://www.coursera.org/learn/lean-software-development,business/entrepreneurship
Innovative Finance: Hacking finance to change the world,University of Cape Town,course,https://www.coursera.org/learn/innovative-finance,business/entrepreneurship
Effectuation : l'entrepreneuriat pour tous,emlyon business school,course,https://www.coursera.org/learn/effectuation,business/entrepreneurship
«Стартап: как вырасти в успешный бизнес»,Saint Petersburg State University,course,https://www.coursera.org/learn/startup-spbu,business/entrepreneurship
Innovating in a Digital World,Institut Mines-Télécom,course,https://www.coursera.org/learn/innovating-digital-world,business/entrepreneurship
Doing Business in China,The Chinese University of Hong Kong,specialization,https://www.coursera.org/specializations/doing-business-in-china,business/entrepreneurship
Challenges of Agribusiness Management,Università Bocconi,course,https://www.coursera.org/learn/agribusiness-management-challenges,business/entrepreneurship
Understanding the Music Business: What is Music Worth?,Vanderbilt University,course,https://www.coursera.org/learn/musicbiz,business/entrepreneurship
New Venture Finance: Startup Funding for Entrepreneurs,"University of Maryland, College Park",course,https://www.coursera.org/learn/startup-funding,business/entrepreneurship
Corporate Entrepreneurship: Innovating within Corporations,"University of Maryland, College Park",specialization,https://www.coursera.org/specializations/corporate-entrepreneurship,business/entrepreneurship
"Социальные медиа: маркетинговые инструменты, сервисы и SMM-активности",National Research Tomsk State University,course,https://www.coursera.org/learn/tsu-sotsialnie-media,business/entrepreneurship
Identifying Social Entrepreneurship Opportunities,Copenhagen Business School,course,https://www.coursera.org/learn/social-entrepreneurship-opportunities,business/entrepreneurship
Emprendiendo en STEM,Universidad Austral,course,https://www.coursera.org/learn/emprendiendo-en-stem,business/entrepreneurship
L'entrepreneuriat social : de l'envie au projet,ESSEC Business School,course,https://www.coursera.org/learn/entrepreneuriatquichangelemonde,business/entrepreneurship
Технологическое предпринимательство,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/tekhnologicheskoe-predprinimatelstvo,business/entrepreneurship
Social Entrepreneurship,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-social-entrepreneurship,business/entrepreneurship
¿Cómo construir mi modelo de negocio?,Universidad de los Andes,course,https://www.coursera.org/learn/modelo-negocio,business/entrepreneurship
Leading Innovation in Arts and Culture,Vanderbilt University,course,https://www.coursera.org/learn/arts-culture-innovation,business/entrepreneurship
From Idea to Startup,Technion - Israel Institute of Technology,course,https://www.coursera.org/learn/startup-entrepreneurship-from-idea-to-startup,business/entrepreneurship
"SMM-кампания: цели, стратегия, алгоритмы и маркетинговый потенциал",National Research Tomsk State University,course,https://www.coursera.org/learn/tsu-smm-campaniya,business/entrepreneurship
Hacer negocios en América Latina,Pontificia Universidad Católica de Chile,specialization,https://www.coursera.org/specializations/business-latin-america,business/entrepreneurship
Évaluation & Mesure d'Impact Social,ESSEC Business School,course,https://www.coursera.org/learn/evaluation-mesure-impact-social,business/entrepreneurship
Разработка инновационного продукта,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/developing-products-new-market,business/entrepreneurship
Protecting Business Innovations via Patent,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/protect-business-innovations-patent,business/entrepreneurship
