title,university,form,link,category
Scalable Machine Learning on Big Data using Apache Spark,IBM,course,https://www.coursera.org/learn/machine-learning-big-data-apache-spark,computer-science/algorithms
Introduction to Deep Learning & Neural Networks with Keras,IBM,course,https://www.coursera.org/learn/introduction-to-deep-learning-with-keras,computer-science/algorithms
Probabilistic Graphical Models 1: Representation,Stanford University,course,https://www.coursera.org/learn/probabilistic-graphical-models,computer-science/algorithms
Analysis of Algorithms,Princeton University,course,https://www.coursera.org/learn/analysis-of-algorithms,computer-science/algorithms
Machine Learning and Reinforcement Learning in Finance,New York University Tandon School of Engineering,specialization,https://www.coursera.org/specializations/machine-learning-reinforcement-finance,computer-science/algorithms
Introduction to numerical analysis,National Research University Higher School of Economics,course,https://www.coursera.org/learn/intro-to-numerical-analysis,computer-science/algorithms
Interactive Computer Graphics,The University of Tokyo,course,https://www.coursera.org/learn/interactive-computer-graphics,computer-science/algorithms
Introduction to battery-management systems,University of Colorado System,course,https://www.coursera.org/learn/battery-management-systems,computer-science/algorithms
"Computer Science: Algorithms, Theory, and Machines",Princeton University,course,https://www.coursera.org/learn/cs-algorithms-theory-machines,computer-science/algorithms
Introduction to Computer Vision with Watson and OpenCV,IBM,course,https://www.coursera.org/learn/introduction-computer-vision-watson-opencv,computer-science/algorithms
"Graph Search, Shortest Paths, and Data Structures",Stanford University,course,https://www.coursera.org/learn/algorithms-graphs-data-structures,computer-science/algorithms
Big Data Analysis with Scala and Spark,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/scala-spark-big-data,computer-science/algorithms
Deep Learning in Computer Vision,National Research University Higher School of Economics,course,https://www.coursera.org/learn/deep-learning-in-computer-vision,computer-science/algorithms
"Greedy Algorithms, Minimum Spanning Trees, and Dynamic Programming",Stanford University,course,https://www.coursera.org/learn/algorithms-greedy,computer-science/algorithms
Algorithms on Graphs,University of California San Diego,course,https://www.coursera.org/learn/algorithms-on-graphs,computer-science/algorithms
"Writing, Running, and Fixing Code in C",Duke University,course,https://www.coursera.org/learn/writing-running-fixing-code,computer-science/algorithms
Sample-based Learning Methods,University of Alberta,course,https://www.coursera.org/learn/sample-based-learning-methods,computer-science/algorithms
AWS Computer Vision: Getting Started with GluonCV,Amazon Web Services,course,https://www.coursera.org/learn/aws-computer-vision-gluoncv,computer-science/algorithms
程序设计与算法,Peking University,specialization,https://www.coursera.org/specializations/biancheng-suanfa,computer-science/algorithms
Data Structures and Performance,University of California San Diego,course,https://www.coursera.org/learn/data-structures-optimizing-performance,computer-science/algorithms
Practical Reinforcement Learning,National Research University Higher School of Economics,course,https://www.coursera.org/learn/practical-rl,computer-science/algorithms
Advanced Machine Learning and Signal Processing,IBM,course,https://www.coursera.org/learn/advanced-machine-learning-signal-processing,computer-science/algorithms
VLSI CAD Part I: Logic,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/vlsi-cad-logic,computer-science/algorithms
Prediction and Control with Function Approximation,University of Alberta,course,https://www.coursera.org/learn/prediction-control-function-approximation,computer-science/algorithms
Introduction to Graph Theory,University of California San Diego,course,https://www.coursera.org/learn/graphs,computer-science/algorithms
Guided Tour of Machine Learning in Finance,New York University Tandon School of Engineering,course,https://www.coursera.org/learn/guided-tour-machine-learning-finance,computer-science/algorithms
Building Deep Learning Models with TensorFlow,IBM,course,https://www.coursera.org/learn/building-deep-learning-models-with-tensorflow,computer-science/algorithms
"Big Data, Genes, and Medicine",The State University of New York,course,https://www.coursera.org/learn/data-genes-medicine,computer-science/algorithms
"Pointers, Arrays, and Recursion",Duke University,course,https://www.coursera.org/learn/pointers-arrays-recursion,computer-science/algorithms
Combinatorics and Probability,University of California San Diego,course,https://www.coursera.org/learn/combinatorics,computer-science/algorithms
Algorithms for DNA Sequencing,Johns Hopkins University,course,https://www.coursera.org/learn/dna-sequencing,computer-science/algorithms
An Introduction to Interactive Programming in Python (Part 2),Rice University,course,https://www.coursera.org/learn/interactive-python-2,computer-science/algorithms
"Computers, Waves, Simulations: A Practical Introduction to Numerical Methods using Python",Ludwig-Maximilians-Universität München (LMU),course,https://www.coursera.org/learn/computers-waves-simulations,computer-science/algorithms
Spatial Data Science and Applications,Yonsei University,course,https://www.coursera.org/learn/spatial-data-science,computer-science/algorithms
"Excel/VBA for Creative Problem Solving, Part 2",University of Colorado Boulder,course,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-2,computer-science/algorithms
ООП и паттерны проектирования в Python,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/oop-patterns-python,computer-science/algorithms
AI Capstone Project with Deep Learning,IBM,course,https://www.coursera.org/learn/ai-deep-learning-capstone,computer-science/algorithms
Algorithms on Strings,University of California San Diego,course,https://www.coursera.org/learn/algorithms-on-strings,computer-science/algorithms
Discrete Mathematics,Shanghai Jiao Tong University,course,https://www.coursera.org/learn/discrete-mathematics,computer-science/algorithms
Principles of Computing (Part 1),Rice University,course,https://www.coursera.org/learn/principles-of-computing-1,computer-science/algorithms
Advanced Algorithms and Complexity,University of California San Diego,course,https://www.coursera.org/learn/advanced-algorithms-and-complexity,computer-science/algorithms
Kinematics: Describing the Motions of Spacecraft,University of Colorado Boulder,course,https://www.coursera.org/learn/spacecraft-dynamics-kinematics,computer-science/algorithms
A Complete Reinforcement Learning System (Capstone),University of Alberta,course,https://www.coursera.org/learn/complete-reinforcement-learning-system,computer-science/algorithms
Equivalent Circuit Cell Model Simulation,University of Colorado System,course,https://www.coursera.org/learn/equivalent-circuit-cell-model-simulation,computer-science/algorithms
Machine Learning: Algorithms in the Real World,Alberta Machine Intelligence Institute,specialization,https://www.coursera.org/specializations/machine-learning-algorithms-real-world,computer-science/algorithms
Number Theory and Cryptography,University of California San Diego,course,https://www.coursera.org/learn/number-theory-cryptography,computer-science/algorithms
Doing More with SAS Programming,SAS,course,https://www.coursera.org/learn/sas-programming-advanced,computer-science/algorithms
Introducción a la inteligencia artificial,Universidad Nacional Autónoma de México,specialization,https://www.coursera.org/specializations/inteligencia-artificial,computer-science/algorithms
Reinforcement Learning in Finance,New York University Tandon School of Engineering,course,https://www.coursera.org/learn/reinforcement-learning-in-finance,computer-science/algorithms
Genome Sequencing (Bioinformatics II),University of California San Diego,course,https://www.coursera.org/learn/genome-sequencing,computer-science/algorithms
Advanced Data Structures in Java,University of California San Diego,course,https://www.coursera.org/learn/advanced-data-structures,computer-science/algorithms
Detección de objetos,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/deteccion-objetos,computer-science/algorithms
VLSI CAD Part II: Layout,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/vlsi-cad-layout,computer-science/algorithms
"Shortest Paths Revisited, NP-Complete Problems and What To Do About Them",Stanford University,course,https://www.coursera.org/learn/algorithms-npcomplete,computer-science/algorithms
Algorithmic Thinking (Part 1),Rice University,course,https://www.coursera.org/learn/algorithmic-thinking-1,computer-science/algorithms
离散数学概论 Discrete Mathematics Generality,Peking University,course,https://www.coursera.org/learn/dmathgen,computer-science/algorithms
Fundamentals of Machine Learning in Finance,New York University Tandon School of Engineering,course,https://www.coursera.org/learn/fundamentals-machine-learning-in-finance,computer-science/algorithms
"Big Data, Artificial Intelligence, and Ethics","University of California, Davis",course,https://www.coursera.org/learn/big-data-ai-ethics,computer-science/algorithms
"Excel/VBA for Creative Problem Solving, Part 3 (Projects)",University of Colorado Boulder,course,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-3-projects,computer-science/algorithms
Алгоритмизация вычислений (Algorithmic computation),National Research University Higher School of Economics,course,https://www.coursera.org/learn/algoritmizacija-vychislenij,computer-science/algorithms
Probabilistic Graphical Models 2: Inference,Stanford University,course,https://www.coursera.org/learn/probabilistic-graphical-models-2-inference,computer-science/algorithms
Practical SAS Programming and Certification Review,SAS,course,https://www.coursera.org/learn/sas-programming-certification-review,computer-science/algorithms
Computational Geometry,Saint Petersburg State University,course,https://www.coursera.org/learn/computational-geometry,computer-science/algorithms
Introduction to Applied Machine Learning,Alberta Machine Intelligence Institute,course,https://www.coursera.org/learn/machine-learning-applied,computer-science/algorithms
Sesenta años de inteligencia artificial,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/sesenta-anos-inteligencia-artificial,computer-science/algorithms
Battery State-of-Charge (SOC) Estimation,University of Colorado System,course,https://www.coursera.org/learn/battery-state-of-charge,computer-science/algorithms
Clasificación de imágenes: ¿cómo reconocer el contenido de una imagen?,Universitat Autònoma de Barcelona,course,https://www.coursera.org/learn/clasificacion-imagenes,computer-science/algorithms
Спортивное программирование,National Research Tomsk State University,course,https://www.coursera.org/learn/sportivnoe-programmirovanie,computer-science/algorithms
Problem Solving Using Computational Thinking,University of Michigan,course,https://www.coursera.org/learn/compthinking,computer-science/algorithms
Algorithmic Thinking (Part 2),Rice University,course,https://www.coursera.org/learn/algorithmic-thinking-2,computer-science/algorithms
Approximation Algorithms Part I,École normale supérieure,course,https://www.coursera.org/learn/approximation-algorithms-part-1,computer-science/algorithms
"Comparing Genes, Proteins, and Genomes (Bioinformatics III)",University of California San Diego,course,https://www.coursera.org/learn/comparing-genomes,computer-science/algorithms
Mind and Machine,University of Colorado Boulder,specialization,https://www.coursera.org/specializations/mind-machine,computer-science/algorithms
Математическая логика. Политехнический взгляд,Peter the Great St. Petersburg Polytechnic University,course,https://www.coursera.org/learn/matematicheskaya-logika-politekhnicheskiy-vzglyad,computer-science/algorithms
Kinetics: Studying Spacecraft Motion,University of Colorado Boulder,course,https://www.coursera.org/learn/spacecraft-dynamics-kinetics,computer-science/algorithms
Data Structures and Algorithms (I),Tsinghua University,course,https://www.coursera.org/learn/data-structures-algorithms-1,computer-science/algorithms
Overview of Advanced Methods of Reinforcement Learning in Finance,New York University Tandon School of Engineering,course,https://www.coursera.org/learn/advanced-methods-reinforcement-learning-finance,computer-science/algorithms
Interacting with the System and Managing Memory,Duke University,course,https://www.coursera.org/learn/interacting-system-managing-memory,computer-science/algorithms
人工智慧：搜尋方法與邏輯推論 (Artificial Intelligence - Search & Logic),National Taiwan University,course,https://www.coursera.org/learn/rengong-zhineng,computer-science/algorithms
Cloud Computing Concepts: Part 2,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/cloud-computing-2,computer-science/algorithms
Machine Learning Algorithms: Supervised Learning Tip to Tail,Alberta Machine Intelligence Institute,course,https://www.coursera.org/learn/machine-learning-classification-algorithms,computer-science/algorithms
Molecular Evolution (Bioinformatics IV),University of California San Diego,course,https://www.coursera.org/learn/molecular-evolution,computer-science/algorithms
الشبكات العصبية والتعلم العميق,deeplearning.ai,course,https://www.coursera.org/learn/neural-networks-deep-learning-ar,computer-science/algorithms
Mathematical Foundations for Cryptography,University of Colorado System,course,https://www.coursera.org/learn/mathematical-foundations-cryptography,computer-science/algorithms
Probabilistic Graphical Models 3: Learning,Stanford University,course,https://www.coursera.org/learn/probabilistic-graphical-models-3-learning,computer-science/algorithms
Global Warming II: Create Your Own Models in Python,The University of Chicago,course,https://www.coursera.org/learn/global-warming-model,computer-science/algorithms
Введение в Биоинформатику: Метагеномика (Introduction to Bioinformatics: Metagenomics),Saint Petersburg State University,course,https://www.coursera.org/learn/bioinformatics-metagenomics,computer-science/algorithms
Java程序设计,Peking University,course,https://www.coursera.org/learn/java-chengxu-sheji,computer-science/algorithms
Geometric Algorithms,EIT Digital,course,https://www.coursera.org/learn/geometric-algorithms,computer-science/algorithms
Projet de programmation (en Java),École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/projet-programmation-java,computer-science/algorithms
Квантовые вычисления (Quantum computing),Saint Petersburg State University,course,https://www.coursera.org/learn/kvantovyye-vychisleniya,computer-science/algorithms
算法基础,Peking University,course,https://www.coursera.org/learn/suanfa-jichu,computer-science/algorithms
Principles of Computing (Part 2),Rice University,course,https://www.coursera.org/learn/principles-of-computing-2,computer-science/algorithms
C#程序设计,Peking University,course,https://www.coursera.org/learn/sheng-c-biancheng,computer-science/algorithms
I/O-efficient algorithms,EIT Digital,course,https://www.coursera.org/learn/io-efficient-algorithms,computer-science/algorithms
Genome Assembly Programming Challenge,University of California San Diego,course,https://www.coursera.org/learn/assembling-genomes,computer-science/algorithms
Control of Nonlinear Spacecraft Attitude Motion,University of Colorado Boulder,course,https://www.coursera.org/learn/nonlinear-spacecraft-attitude-control,computer-science/algorithms
Addressing Large Hadron Collider Challenges by Machine Learning,National Research University Higher School of Economics,course,https://www.coursera.org/learn/hadron-collider-machine-learning,computer-science/algorithms
What is “the mind” and what is artificial intelligence?,University of Colorado Boulder,course,https://www.coursera.org/learn/mind-machine-artificial-intelligence,computer-science/algorithms
数据结构基础,Peking University,course,https://www.coursera.org/learn/shuju-jiegou-suanfa,computer-science/algorithms
Battery Pack Balancing and Power Estimation,University of Colorado System,course,https://www.coursera.org/learn/battery-pack-balancing-power-estimation,computer-science/algorithms
Finding Mutations in DNA and Proteins (Bioinformatics VI),University of California San Diego,course,https://www.coursera.org/learn/dna-mutations,computer-science/algorithms
Project: Image Data Augmentation with Keras,Rhyme,course,https://www.coursera.org/learn/data-augmentation-keras,computer-science/algorithms
Blockchain,"University of California, Irvine",specialization,https://www.coursera.org/specializations/uci-blockchain,computer-science/algorithms
Genomic Data Science and Clustering (Bioinformatics V),University of California San Diego,course,https://www.coursera.org/learn/genomic-data,computer-science/algorithms
Automated Reasoning: satisfiability,EIT Digital,course,https://www.coursera.org/learn/automated-reasoning-sat,computer-science/algorithms
Project: Logistic Regression with Python and Numpy,Rhyme,course,https://www.coursera.org/learn/deep-learning-fundamentals-logistic-regression,computer-science/algorithms
Delivery Problem,University of California San Diego,course,https://www.coursera.org/learn/delivery-problem,computer-science/algorithms
Battery State-of-Health (SOH) Estimation,University of Colorado System,course,https://www.coursera.org/learn/battery-state-of-health,computer-science/algorithms
算法设计与分析 Design and Analysis of Algorithms,Peking University,course,https://www.coursera.org/learn/algorithms,computer-science/algorithms
Data for Machine Learning,Alberta Machine Intelligence Institute,course,https://www.coursera.org/learn/data-machine-learning,computer-science/algorithms
Razonamiento artificial,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/razonamiento-artificial,computer-science/algorithms
Использование механизмов операционных систем в разработке программного обеспечения,National Research Nuclear University MEPhI,course,https://www.coursera.org/learn/os-v-razrabotke-po,computer-science/algorithms
离散数学,Shanghai Jiao Tong University,course,https://www.coursera.org/learn/discrete-mathematics-ch,computer-science/algorithms
