title,university,form,link,category
Becoming a changemaker: Introduction to Social Innovation,University of Cape Town,course,https://www.coursera.org/learn/social-innovation,personal-development/personal-development
Основы поиска дела жизни. Часть 1. Как перестать откладывать дела на потом?,National Research Nuclear University MEPhI,course,https://www.coursera.org/learn/prednaznachenie-delo-jizni,personal-development/personal-development
Positive Psychology: Resilience Skills,University of Pennsylvania,course,https://www.coursera.org/learn/positive-psychology-resilience,personal-development/personal-development
Aprendendo a aprender: ferramentas mentais poderosas para ajudá-lo a dominar assuntos difíceis (em Português) [Learning How to Learn],McMaster University,course,https://www.coursera.org/learn/aprender,personal-development/personal-development
English for Media Literacy,University of Pennsylvania,course,https://www.coursera.org/learn/media,personal-development/personal-development
Healing with the Arts,University of Florida,course,https://www.coursera.org/learn/healing-with-the-arts,personal-development/personal-development
Converting Challenges into Opportunities,University of California San Diego,course,https://www.coursera.org/learn/converting-challenges-into-opportunities,personal-development/personal-development
Success,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-succcess,personal-development/personal-development
Potenciando mi aprendizaje en el primer año de Universidad,Universidad de Chile,course,https://www.coursera.org/learn/potenciando-aprendizaje,personal-development/personal-development
Hacking Exercise For Health. The surprising new science of fitness.,McMaster University,course,https://www.coursera.org/learn/hacking-exercise-health,personal-development/personal-development
Introduction to Public Speaking,University of Washington,course,https://www.coursera.org/learn/public-speaking,personal-development/personal-development
"Sit Less, Get Active",The University of Edinburgh,course,https://www.coursera.org/learn/get-active,personal-development/personal-development
Теория Лжи. Профайлинг,National Research Tomsk State University,course,https://www.coursera.org/learn/teoriya-lzhi-profajling,personal-development/personal-development
"Bienestar, equidad y derechos humanos",Universidad de los Andes,course,https://www.coursera.org/learn/bienestar-equidad-derechos-humanos,personal-development/personal-development
Influencing People,University of Michigan,course,https://www.coursera.org/learn/influencing-people,personal-development/personal-development
Wine Tasting: Sensory Techniques for Wine Analysis,"University of California, Davis",course,https://www.coursera.org/learn/wine,personal-development/personal-development
Engineering Health: Introduction to Yoga and Physiology,New York University Tandon School of Engineering,course,https://www.coursera.org/learn/engineering-health-yoga-physiology,personal-development/personal-development
Mapas conceituais para aprender e colaborar,Universidade de São Paulo,course,https://www.coursera.org/learn/mapas-conceituais,personal-development/personal-development
"Учимся учиться. Как преуспеть в школе, не тратя всё время на учёбу",National Research University Higher School of Economics,course,https://www.coursera.org/learn/learnhow,personal-development/personal-development
Habilidades Gerenciales,Universidad Nacional Autónoma de México,specialization,https://www.coursera.org/specializations/habilidades,personal-development/personal-development
Designing Your Personal Weight Loss Plan,Case Western Reserve University,course,https://www.coursera.org/learn/weight-loss-plan,personal-development/personal-development
Verb Tenses and Passives,"University of California, Irvine",course,https://www.coursera.org/learn/verb-passives,personal-development/personal-development
Effective Problem-Solving and Decision-Making,"University of California, Irvine",course,https://www.coursera.org/learn/problem-solving,personal-development/personal-development
Getting Started with Essay Writing,"University of California, Irvine",course,https://www.coursera.org/learn/getting-started-with-essay-writing,personal-development/personal-development
Aprendiendo a Aprender,IE Business School,course,https://www.coursera.org/learn/aprendiendo-a-aprender-ie,personal-development/personal-development
Inspiring Leadership through Emotional Intelligence,Case Western Reserve University,course,https://www.coursera.org/learn/emotional-intelligence-leadership,personal-development/personal-development
تعّلم كيف تتعلم: أدوات ذهنية قوية لمساعدتك على إتقان موضوعات صعبة,McMaster University,course,https://www.coursera.org/learn/learning-how-to-learn-ar,personal-development/personal-development
