title,university,form,link,category
Vector Calculus for Engineers,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/vector-calculus-engineers,math-and-logic/math-and-logic
Introduction into General Theory of Relativity,National Research University Higher School of Economics,course,https://www.coursera.org/learn/general-relativity,math-and-logic/math-and-logic
Julia Scientific Programming,University of Cape Town,course,https://www.coursera.org/learn/julia-programming,math-and-logic/math-and-logic
Discrete Math and Analyzing Social Graphs,National Research University Higher School of Economics,course,https://www.coursera.org/learn/discrete-math-and-analyzing-social-graphs,math-and-logic/math-and-logic
"Probability Theory, Statistics and Exploratory Data Analysis",National Research University Higher School of Economics,course,https://www.coursera.org/learn/probability-theory-statistics,math-and-logic/math-and-logic
Bayesian Statistics: Techniques and Models,"University of California, Santa Cruz",course,https://www.coursera.org/learn/mcmc-bayesian-statistics,math-and-logic/math-and-logic
First Steps in Linear Algebra for Machine Learning,National Research University Higher School of Economics,course,https://www.coursera.org/learn/first-steps-in-linear-algebra-for-machine-learning,math-and-logic/math-and-logic
Calculus: Single Variable Part 2 - Differentiation,University of Pennsylvania,course,https://www.coursera.org/learn/differentiation-calculus,math-and-logic/math-and-logic
"Everyday Excel, Part 1",University of Colorado Boulder,course,https://www.coursera.org/learn/everyday-excel-part-1,math-and-logic/math-and-logic
Mathematical Biostatistics Boot Camp 1,Johns Hopkins University,course,https://www.coursera.org/learn/biostatistics,math-and-logic/math-and-logic
Bonds & Stocks,University of Michigan,course,https://www.coursera.org/learn/bonds-and-stocks,math-and-logic/math-and-logic
Mathematics for economists,National Research University Higher School of Economics,course,https://www.coursera.org/learn/mathematics-for-economists,math-and-logic/math-and-logic
Introduction to Graph Theory,University of California San Diego,course,https://www.coursera.org/learn/graphs,math-and-logic/math-and-logic
Interest Rate Models,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/interest-rate-models,math-and-logic/math-and-logic
Electrodynamics: An Introduction,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/electrodynamics-introduction,math-and-logic/math-and-logic
Statistics with SAS,SAS,course,https://www.coursera.org/learn/sas-statistics,math-and-logic/math-and-logic
Conceptos y Herramientas para la Física Universitaria,Tecnológico de Monterrey,course,https://www.coursera.org/learn/fisica-universitaria,math-and-logic/math-and-logic
Теория графов,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/teoriya-grafov,math-and-logic/math-and-logic
Calculus: Single Variable Part 3 - Integration,University of Pennsylvania,course,https://www.coursera.org/learn/integration-calculus,math-and-logic/math-and-logic
Time Value of Money,University of Michigan,course,https://www.coursera.org/learn/time-value-of-money,math-and-logic/math-and-logic
Combinatorics and Probability,University of California San Diego,course,https://www.coursera.org/learn/combinatorics,math-and-logic/math-and-logic
Física: Dimensión y Movimiento,Tecnológico de Monterrey,course,https://www.coursera.org/learn/fisica-dimension-movimiento,math-and-logic/math-and-logic
Fibonacci Numbers and the Golden Ratio,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/fibonacci,math-and-logic/math-and-logic
Aprendizaje de las matemáticas de primaria,Universidad de los Andes,course,https://www.coursera.org/learn/aprendizaje-matematicas-primaria,math-and-logic/math-and-logic
Estatística não-paramétrica para a tomada de decisão,Universidade de São Paulo,course,https://www.coursera.org/learn/estatistica-nao-parametrica,math-and-logic/math-and-logic
Robotics: Perception,University of Pennsylvania,course,https://www.coursera.org/learn/robotics-perception,math-and-logic/math-and-logic
Enjoyable Econometrics,Erasmus University Rotterdam,course,https://www.coursera.org/learn/enjoyable-econometrics,math-and-logic/math-and-logic
Mathematics for Computer Science,University of London,course,https://www.coursera.org/learn/mathematics-for-computer-science,math-and-logic/math-and-logic
Single Variable Calculus,University of Pennsylvania,course,https://www.coursera.org/learn/discrete-calculus,math-and-logic/math-and-logic
Information Theory,The Chinese University of Hong Kong,course,https://www.coursera.org/learn/information-theory,math-and-logic/math-and-logic
Discrete Mathematics,Shanghai Jiao Tong University,course,https://www.coursera.org/learn/discrete-mathematics,math-and-logic/math-and-logic
Mechanics of Materials III: Beam Bending,Georgia Institute of Technology,course,https://www.coursera.org/learn/beam-bending,math-and-logic/math-and-logic
