title,university,form,link,category
Строим роботов и другие устройства на Arduino. От светофора до 3D-принтера,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/roboty-arduino,physical-science-and-engineering/electrical-engineering
Técnicas Microscópicas de Caracterización,Universitat de Barcelona,course,https://www.coursera.org/learn/tecnicas-microscopicas-caracterizacion,physical-science-and-engineering/electrical-engineering
Cómo autoconstruir tu vivienda. Segunda etapa,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/como-autoconstruir-tu-vivienda-segunda-etapa,physical-science-and-engineering/electrical-engineering
Embedded Software and Hardware Architecture,University of Colorado Boulder,course,https://www.coursera.org/learn/embedded-software-hardware,physical-science-and-engineering/electrical-engineering
Internet of Things,University of California San Diego,specialization,https://www.coursera.org/specializations/internet-of-things,physical-science-and-engineering/electrical-engineering
Electrodynamics: An Introduction,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/electrodynamics-introduction,physical-science-and-engineering/electrical-engineering
Semiconductor Physics,University of Colorado Boulder,course,https://www.coursera.org/learn/semiconductor-physics,physical-science-and-engineering/electrical-engineering
Natural Gas,University at Buffalo,course,https://www.coursera.org/learn/natural-gas,physical-science-and-engineering/electrical-engineering
Interfacing with the Raspberry Pi,"University of California, Irvine",course,https://www.coursera.org/learn/raspberry-pi-interface,physical-science-and-engineering/electrical-engineering
Optical Engineering,University of Colorado Boulder,specialization,https://www.coursera.org/specializations/optical-engineering,physical-science-and-engineering/electrical-engineering
Converter Circuits,University of Colorado Boulder,course,https://www.coursera.org/learn/converter-circuits,physical-science-and-engineering/electrical-engineering
MOS Transistors,Columbia University,course,https://www.coursera.org/learn/mosfet,physical-science-and-engineering/electrical-engineering
Safety in the Utility Industry,University at Buffalo,course,https://www.coursera.org/learn/safety-utility-industry,physical-science-and-engineering/electrical-engineering
First Order Optical System Design,University of Colorado Boulder,course,https://www.coursera.org/learn/first-order-optical-system-design,physical-science-and-engineering/electrical-engineering
Internet of Things: How did we get here?,University of California San Diego,course,https://www.coursera.org/learn/internet-of-things-history,physical-science-and-engineering/electrical-engineering
Developing Industrial Internet of Things,University of Colorado Boulder,specialization,https://www.coursera.org/specializations/developing-industrial-iot,physical-science-and-engineering/electrical-engineering
Photovoltaic solar energy,École Polytechnique,course,https://www.coursera.org/learn/photovoltaic-solar-energy,physical-science-and-engineering/electrical-engineering
Equivalent Circuit Cell Model Simulation,University of Colorado System,course,https://www.coursera.org/learn/equivalent-circuit-cell-model-simulation,physical-science-and-engineering/electrical-engineering
Active Optical Devices,University of Colorado Boulder,specialization,https://www.coursera.org/specializations/active-optical-devices,physical-science-and-engineering/electrical-engineering
Silicon Thin Film Solar Cells,École Polytechnique,course,https://www.coursera.org/learn/silicon-thin-film-solar-cells,physical-science-and-engineering/electrical-engineering
Industrial IoT Markets and Security,University of Colorado Boulder,course,https://www.coursera.org/learn/industrial-iot-markets-security,physical-science-and-engineering/electrical-engineering
Controle Usando a Resposta em Frequência,Instituto Tecnológico de Aeronáutica,course,https://www.coursera.org/learn/resposta-frequencia,physical-science-and-engineering/electrical-engineering
Converter Control,University of Colorado Boulder,course,https://www.coursera.org/learn/converter-control,physical-science-and-engineering/electrical-engineering
Light Emitting Diodes and Semiconductor Lasers,University of Colorado Boulder,course,https://www.coursera.org/learn/leds-semiconductor-lasers,physical-science-and-engineering/electrical-engineering
Intro to Acoustics (Part 1),Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/intro-to-acoustics,physical-science-and-engineering/electrical-engineering
Internet of Things: Sensing and Actuation From Devices,University of California San Diego,course,https://www.coursera.org/learn/internet-of-things-sensing-actuation,physical-science-and-engineering/electrical-engineering
Diode - pn Junction and Metal Semiconductor Contact,University of Colorado Boulder,course,https://www.coursera.org/learn/diode-pn-junction-metal-semiconductor-contact,physical-science-and-engineering/electrical-engineering
Energy: The Enterprise,University at Buffalo,course,https://www.coursera.org/learn/energy-industry-overview,physical-science-and-engineering/electrical-engineering
Ferrous Technology I,Pohang University of Science and Technology,course,https://www.coursera.org/learn/ferrous-technology-1,physical-science-and-engineering/electrical-engineering
Transistor - Field Effect Transistor and Bipolar Junction Transistor,University of Colorado Boulder,course,https://www.coursera.org/learn/transistor-field-effect-transistor-bipolar-junction-transistor,physical-science-and-engineering/electrical-engineering
Comprendre les Microcontroleurs,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/microcontroleurs,physical-science-and-engineering/electrical-engineering
Electrodynamics: Electric and Magnetic Fields,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/electrodynamics-electric-magnetic-fields,physical-science-and-engineering/electrical-engineering
Цифровая обработка сигналов Часть 1. Сигналы и системы дискретного времени,Peter the Great St. Petersburg Polytechnic University,course,https://www.coursera.org/learn/cifrovaya-obrabotka-signalov-chast1,physical-science-and-engineering/electrical-engineering
Advanced Converter Control Techniques,University of Colorado Boulder,course,https://www.coursera.org/learn/current-control,physical-science-and-engineering/electrical-engineering
CAD/BIM技術與應用,National Taiwan University,specialization,https://www.coursera.org/specializations/cad-bim-jianmo,physical-science-and-engineering/electrical-engineering
Battery State-of-Charge (SOC) Estimation,University of Colorado System,course,https://www.coursera.org/learn/battery-state-of-charge,physical-science-and-engineering/electrical-engineering
"Pressure, Force, Motion, and Humidity Sensors",University of Colorado Boulder,course,https://www.coursera.org/learn/pressure-force-motion-humidity-sensors,physical-science-and-engineering/electrical-engineering
Electrónica en cápsulas,Pontificia Universidad Católica de Chile,specialization,https://www.coursera.org/specializations/electronica-analogica-ingeniero-electrones,physical-science-and-engineering/electrical-engineering
Plastic electronics,École Polytechnique,course,https://www.coursera.org/learn/plastic-electronics,physical-science-and-engineering/electrical-engineering
Introduction to OpenCL on FPGAs,Intel,course,https://www.coursera.org/learn/opencl-fpga-introduction,physical-science-and-engineering/electrical-engineering
Requirements Writing,UNSW Sydney (The University of New South Wales),course,https://www.coursera.org/learn/requirements-writing,physical-science-and-engineering/electrical-engineering
Electrodynamics: In-depth Solutions for Maxwell’s Equations,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/electrodynamics-solutions-maxwells-equations,physical-science-and-engineering/electrical-engineering
Medical Applications of Particle Accelerators (NPAP MOOC),Lund University,course,https://www.coursera.org/learn/medical-applications-particle-accelerators,physical-science-and-engineering/electrical-engineering
Magnetics for Power Electronic Converters,University of Colorado Boulder,course,https://www.coursera.org/learn/electronic-converters,physical-science-and-engineering/electrical-engineering
Cómo entrenar a tus electrones 1: Fundamentos de la electrónica analógica,Pontificia Universidad Católica de Chile,course,https://www.coursera.org/learn/fundamentos-de-la-electronica-analogica,physical-science-and-engineering/electrical-engineering
Electrodynamics: Analysis of Electric Fields,Korea Advanced Institute of Science and Technology(KAIST),course,https://www.coursera.org/learn/electrodynamics-analysis-of-electric-fields,physical-science-and-engineering/electrical-engineering
Averaged-Switch Modeling and Simulation,University of Colorado Boulder,course,https://www.coursera.org/learn/averagedswitchmodelingandsimulation,physical-science-and-engineering/electrical-engineering
Recent Advances in Freeform Electronics,Yonsei University,course,https://www.coursera.org/learn/freeform-electronics,physical-science-and-engineering/electrical-engineering
Introdução ao Controle Moderno,Instituto Tecnológico de Aeronáutica,course,https://www.coursera.org/learn/controle-moderno,physical-science-and-engineering/electrical-engineering
Sensor Manufacturing and Process Control,University of Colorado Boulder,course,https://www.coursera.org/learn/sensor-manufacturing-process-control,physical-science-and-engineering/electrical-engineering
Personal Leadership Development Planning and Leading High Performing Teams,Rice University,course,https://www.coursera.org/learn/leadership-development-planning,physical-science-and-engineering/electrical-engineering
Collaborative Robot Safety: Design & Deployment,University at Buffalo,course,https://www.coursera.org/learn/collaborative-robot-safety,physical-science-and-engineering/electrical-engineering
Programming for the Internet of Things Project,"University of California, Irvine",course,https://www.coursera.org/learn/internet-of-things-project,physical-science-and-engineering/electrical-engineering
