title,university,form,link,category
Cloud Computing Basics (Cloud 101),LearnQuest,course,https://www.coursera.org/learn/cloud-computing-basics,data-science/data-analysis
Accelerated Computer Science Fundamentals,University of Illinois at Urbana-Champaign,specialization,https://www.coursera.org/specializations/cs-fundamentals,data-science/data-analysis
Data Warehousing for Business Intelligence,University of Colorado System,specialization,https://www.coursera.org/specializations/data-warehousing,data-science/data-analysis
Executive Data Science,Johns Hopkins University,specialization,https://www.coursera.org/specializations/executive-data-science,data-science/data-analysis
People Analytics,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-people-analytics,data-science/data-analysis
Understanding and Visualizing Data with Python,University of Michigan,course,https://www.coursera.org/learn/understanding-visualization-data,data-science/data-analysis
Excel Skills for Business: Intermediate II,Macquarie University,course,https://www.coursera.org/learn/excel-intermediate-2,data-science/data-analysis
Mastering Data Analysis in Excel,Duke University,course,https://www.coursera.org/learn/analytics-excel,data-science/data-analysis
Problem Solving with Excel,PwC,course,https://www.coursera.org/learn/excel-analysis,data-science/data-analysis
Introduction to Spreadsheets and Models,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-introduction-spreadsheets-models,data-science/data-analysis
"Capstone: Retrieving, Processing, and Visualizing Data with Python",University of Michigan,course,https://www.coursera.org/learn/python-data-visualization,data-science/data-analysis
Excel Skills for Business: Advanced,Macquarie University,course,https://www.coursera.org/learn/excel-advanced,data-science/data-analysis
How to Win a Data Science Competition: Learn from Top Kagglers,National Research University Higher School of Economics,course,https://www.coursera.org/learn/competitive-data-science,data-science/data-analysis
Getting Started with Google Sheets,Google Cloud,course,https://www.coursera.org/learn/getting-started-with-google-sheets,data-science/data-analysis
Advanced Data Science with IBM,IBM,specialization,https://www.coursera.org/specializations/advanced-data-science-ibm,data-science/data-analysis
A Crash Course in Data Science,Johns Hopkins University,course,https://www.coursera.org/learn/data-science-course,data-science/data-analysis
Industrial IoT on Google Cloud Platform,Google Cloud,course,https://www.coursera.org/learn/iiot-google-cloud-platform,data-science/data-analysis
Getting and Cleaning Data,Johns Hopkins University,course,https://www.coursera.org/learn/data-cleaning,data-science/data-analysis
Data Visualization and Communication with Tableau,Duke University,course,https://www.coursera.org/learn/analytics-tableau,data-science/data-analysis
Advanced Business Analytics,University of Colorado Boulder,specialization,https://www.coursera.org/specializations/data-analytics-business,data-science/data-analysis
Forensic Accounting and Fraud Examination,West Virginia University,course,https://www.coursera.org/learn/forensic-accounting,data-science/data-analysis
Introduction to Genomic Technologies,Johns Hopkins University,course,https://www.coursera.org/learn/introduction-genomics,data-science/data-analysis
Database Management Essentials,University of Colorado System,course,https://www.coursera.org/learn/database-management,data-science/data-analysis
Digital Analytics for Marketing Professionals: Marketing Analytics in Practice,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/digital-analytics,data-science/data-analysis
Operations Analytics,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-operations-analytics,data-science/data-analysis
Effective Business Presentations with Powerpoint,PwC,course,https://www.coursera.org/learn/powerpoint-presentations,data-science/data-analysis
End-to-End Machine Learning with TensorFlow on GCP,Google Cloud,course,https://www.coursera.org/learn/end-to-end-ml-tensorflow-gcp,data-science/data-analysis
Applied Text Mining in Python,University of Michigan,course,https://www.coursera.org/learn/python-text-mining,data-science/data-analysis
SAS Programmer,SAS,not specified,https://www.coursera.org/specializations/sas-programming,data-science/data-analysis
Statistical Inference,Johns Hopkins University,course,https://www.coursera.org/learn/statistical-inference,data-science/data-analysis
Introduction to Scripting in Python,Rice University,specialization,https://www.coursera.org/specializations/introduction-scripting-in-python,data-science/data-analysis
Introduction to Portfolio Construction and Analysis with Python,EDHEC Business School,course,https://www.coursera.org/learn/introduction-portfolio-construction-python,data-science/data-analysis
Inferential Statistics,Duke University,course,https://www.coursera.org/learn/inferential-statistics-intro,data-science/data-analysis
Data Visualization with Advanced Excel,PwC,course,https://www.coursera.org/learn/advanced-excel,data-science/data-analysis
Data Management for Clinical Research,Vanderbilt University,course,https://www.coursera.org/learn/clinical-data-management,data-science/data-analysis
Getting Started with SAS Programming,SAS,course,https://www.coursera.org/learn/sas-programming-basics,data-science/data-analysis
"GIS, Mapping, and Spatial Analysis",University of Toronto,specialization,https://www.coursera.org/specializations/gis-mapping-spatial-analysis,data-science/data-analysis
Exploratory Data Analysis,Johns Hopkins University,course,https://www.coursera.org/learn/exploratory-data-analysis,data-science/data-analysis
Accounting Analytics,University of Pennsylvania,course,https://www.coursera.org/learn/accounting-analytics,data-science/data-analysis
Managing Big Data with MySQL,Duke University,course,https://www.coursera.org/learn/analytics-mysql,data-science/data-analysis
From Data to Insights with Google Cloud Platform,Google Cloud,specialization,https://www.coursera.org/specializations/from-data-to-insights-google-cloud-platform,data-science/data-analysis
Introduction to Data Analytics for Business,University of Colorado Boulder,course,https://www.coursera.org/learn/data-analytics-business,data-science/data-analysis
Modern Big Data Analysis with SQL,Cloudera,specialization,https://www.coursera.org/specializations/cloudera-big-data-analysis-sql,data-science/data-analysis
Обучение на размеченных данных,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/supervised-learning,data-science/data-analysis
Plant Bioinformatic Methods,University of Toronto,specialization,https://www.coursera.org/specializations/plant-bioinformatic-methods,data-science/data-analysis
Linear Regression and Modeling,Duke University,course,https://www.coursera.org/learn/linear-regression-model,data-science/data-analysis
Python Programming Essentials,Rice University,course,https://www.coursera.org/learn/python-programming,data-science/data-analysis
Practical Data Science with MATLAB,MathWorks,specialization,https://www.coursera.org/specializations/practical-data-science-matlab,data-science/data-analysis
Inferential Statistical Analysis with Python,University of Michigan,course,https://www.coursera.org/learn/inferential-statistical-analysis-python,data-science/data-analysis
Process Mining: Data science in Action,Eindhoven University of Technology,course,https://www.coursera.org/learn/process-mining,data-science/data-analysis
Regression Models,Johns Hopkins University,course,https://www.coursera.org/learn/regression-models,data-science/data-analysis
Практики анализа экономических данных от простого к сложному,Saint Petersburg State University,specialization,https://www.coursera.org/specializations/analiz-ekonomicheskikh-dannykh,data-science/data-analysis
Exploring and Preparing your Data with BigQuery,Google Cloud,course,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery,data-science/data-analysis
Fundamentals of Scalable Data Science,IBM,course,https://www.coursera.org/learn/ds,data-science/data-analysis
Big Data – Introducción al uso práctico de datos masivos,Universitat Autònoma de Barcelona,specialization,https://www.coursera.org/specializations/big-data-introduccion,data-science/data-analysis
Data Analytics for Lean Six Sigma,University of Amsterdam,course,https://www.coursera.org/learn/data-analytics-for-lean-six-sigma,data-science/data-analysis
"Big Data Essentials: HDFS, MapReduce and Spark RDD",Yandex,course,https://www.coursera.org/learn/big-data-essentials,data-science/data-analysis
Supply Chain Analytics,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/supply-chain-analytics,data-science/data-analysis
