title,university,form,link,category
Gestión integral del riesgo de desastres,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/gestion-riesgo,physical-science-and-engineering/environmental-science-and-sustainability
"GIS Data Formats, Design and Quality","University of California, Davis",course,https://www.coursera.org/learn/gis-data,physical-science-and-engineering/environmental-science-and-sustainability
Las estaciones del año y el clima,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/estaciones-clima,physical-science-and-engineering/environmental-science-and-sustainability
"Urban Nature: Connecting Cities, Nature and Innovation",Lund University,course,https://www.coursera.org/learn/urban-nature,physical-science-and-engineering/environmental-science-and-sustainability
Sports and Building Aerodynamics,Eindhoven University of Technology,course,https://www.coursera.org/learn/sports-building-aerodynamics,physical-science-and-engineering/environmental-science-and-sustainability
Natural Gas,University at Buffalo,course,https://www.coursera.org/learn/natural-gas,physical-science-and-engineering/environmental-science-and-sustainability
Fundamentals of Fluid-Solid Interactions,École Polytechnique,course,https://www.coursera.org/learn/fluid-solid-interaction,physical-science-and-engineering/environmental-science-and-sustainability
Planning & Design of Sanitation Systems and Technologies,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/sanitation,physical-science-and-engineering/environmental-science-and-sustainability
Our Energy Future,University of California San Diego,course,https://www.coursera.org/learn/future-of-energy,physical-science-and-engineering/environmental-science-and-sustainability
Climate Change Mitigation in Developing Countries,University of Cape Town,course,https://www.coursera.org/learn/climate-change-mitigation,physical-science-and-engineering/environmental-science-and-sustainability
Fundamentos de agrotecnología,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/fundamentos-agrotecnologia,physical-science-and-engineering/environmental-science-and-sustainability
The Meat We Eat,University of Florida,course,https://www.coursera.org/learn/meat-we-eat,physical-science-and-engineering/environmental-science-and-sustainability
Sustainable Agricultural Land Management,University of Florida,course,https://www.coursera.org/learn/sustainable-agriculture,physical-science-and-engineering/environmental-science-and-sustainability
Geospatial and Environmental Analysis,"University of California, Davis",course,https://www.coursera.org/learn/spatial-analysis,physical-science-and-engineering/environmental-science-and-sustainability
Large Marine Ecosystems: Assessment and Management,University of Cape Town,course,https://www.coursera.org/learn/large-marine-ecosystems,physical-science-and-engineering/environmental-science-and-sustainability
Journey of the Universe: A Story for Our Times,Yale University,specialization,https://www.coursera.org/specializations/journey-of-the-universe,physical-science-and-engineering/environmental-science-and-sustainability
Safety in the Utility Industry,University at Buffalo,course,https://www.coursera.org/learn/safety-utility-industry,physical-science-and-engineering/environmental-science-and-sustainability
Introduction to Climate Change and Health,Yale University,course,https://www.coursera.org/learn/introduction-climate-change-health,physical-science-and-engineering/environmental-science-and-sustainability
Maps and the Geospatial Revolution,The Pennsylvania State University,course,https://www.coursera.org/learn/geospatial,physical-science-and-engineering/environmental-science-and-sustainability
Geographical Information Systems - Part 1,École Polytechnique Fédérale de Lausanne,course,https://www.coursera.org/learn/gis-1,physical-science-and-engineering/environmental-science-and-sustainability
Feeding the World,University of Pennsylvania,course,https://www.coursera.org/learn/feedingtheworld,physical-science-and-engineering/environmental-science-and-sustainability
Journey of the Universe: The Unfolding of Life,Yale University,course,https://www.coursera.org/learn/journey-of-the-universe,physical-science-and-engineering/environmental-science-and-sustainability
Spatial Analysis and Satellite Imagery in a GIS,University of Toronto,course,https://www.coursera.org/learn/spatial-analysis-satellite-imagery-in-a-gis,physical-science-and-engineering/environmental-science-and-sustainability
"Energy, Environment, and Everyday Life",University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/energy-environment-life,physical-science-and-engineering/environmental-science-and-sustainability
