title,university,form,link,category
心理学与生活,Nanjing University,course,https://www.coursera.org/learn/xin-li-xue-sheng-huo,life-sciences/psychology
Guided Imagery,University of Minnesota,course,https://www.coursera.org/learn/guided-imagery,life-sciences/psychology
發展心理學：哲學觀與方法論 (Developmental Psychology: Philosophical Bases and Methodology),National Taiwan University,course,https://www.coursera.org/learn/developmental-psychology,life-sciences/psychology
Avatar Psychology for Designers,Michigan State University,course,https://www.coursera.org/learn/avatar-psychology-for-designers,life-sciences/psychology
Организационная диагностика,National Research Tomsk State University,course,https://www.coursera.org/learn/organizatsionnaya-diagnostika,life-sciences/psychology
The Psychology of Thrill Seekers,Emory University,course,https://www.coursera.org/learn/psychology-of-thrill-seekers,life-sciences/psychology
"Sampling People, Networks and Records",University of Michigan,course,https://www.coursera.org/learn/sampling-methods,life-sciences/psychology
手把手教你心理咨询：谈话的艺术,Nanjing University,course,https://www.coursera.org/learn/tanhua-yishu,life-sciences/psychology
Foundations of Public Health Practice: Behaviour & Behaviour Change,Imperial College London,course,https://www.coursera.org/learn/behaviour-change-in-public-health,life-sciences/psychology
"Data Collection: Online, Telephone and Face-to-face",University of Michigan,course,https://www.coursera.org/learn/data-collection-methods,life-sciences/psychology
Мой друг - робот: введение в социальную робототехнику / My Friend is a Robot: Introduction to Social Robotics,National Research Tomsk State University,course,https://www.coursera.org/learn/moy-drug-robot,life-sciences/psychology
Взаимодействие языков и культур: сохраняем и расширяем свою идентичность (на примере изучения татарского языка как родного и иностранного),National Research Tomsk State University,course,https://www.coursera.org/learn/tatar-language-and-culture,life-sciences/psychology
当代应用心理学,Shanghai Jiao Tong University,course,https://www.coursera.org/learn/dangdai-yingyong-xinli-xue,life-sciences/psychology
"Dopage : Sports, Organisations et Sciences",University of Lausanne,course,https://www.coursera.org/learn/dopage,life-sciences/psychology
Методологические проблемы психологии. Часть 2,Saint Petersburg State University,course,https://www.coursera.org/learn/method-psychology-pt2,life-sciences/psychology
Genius. Talent. Golden Mediocrity,National Research Tomsk State University,course,https://www.coursera.org/learn/genius,life-sciences/psychology
Soul Beliefs: Causes and Consequences - Unit 3: How Does It All End?,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/soulbeliefs3,life-sciences/psychology
Methods and Statistics in Social Science - Final Research Project,University of Amsterdam,course,https://www.coursera.org/learn/social-science-capstone,life-sciences/psychology
