title,university,form,link,category
Системное мышление,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/system-thinking,business/business-essentials
Iniciación y Planificación de Proyectos,Tecnológico de Monterrey,course,https://www.coursera.org/learn/planificacion-proyectos,business/business-essentials
Основы бухгалтерского учета и аудита,Saint Petersburg State University,course,https://www.coursera.org/learn/osnovy-bukhgalterskogo-audita,business/business-essentials
Project Management Project,"University of California, Irvine",course,https://www.coursera.org/learn/project-management-capstone,business/business-essentials
Successful Presentation,University of Colorado Boulder,course,https://www.coursera.org/learn/presentation-skills,business/business-essentials
European Business Law: Understanding the Fundamentals,Lund University,course,https://www.coursera.org/learn/european-law-fundamentals,business/business-essentials
The Future of Payment Technologies,University of Michigan,course,https://www.coursera.org/learn/paytech,business/business-essentials
Supply Chain Planning,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/planning,business/business-essentials
More Introduction to Financial Accounting,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-financial-accounting,business/business-essentials
Business English: Management and Leadership,Arizona State University,course,https://www.coursera.org/learn/management-leadership-english,business/business-essentials
Decision-Making and Scenarios,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-decision-making-scenarios,business/business-essentials
Introduction to People Analytics,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/people-analytics,business/business-essentials
Corporate & Commercial Law I: Contracts & Employment Law,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/corporate-commercial-law-part1,business/business-essentials
Бухгалтерский учет и аудит. Продвинутый курс,Saint Petersburg State University,course,https://www.coursera.org/learn/buhgalterskij-uchet-i-audit,business/business-essentials
Mastering Final Cut Pro,LearnQuest,course,https://www.coursera.org/learn/mastering-final-cut-pro,business/business-essentials
Formulación y evaluación de proyectos complejos,Universidad de los Andes,course,https://www.coursera.org/learn/formulacion-evaluacion-proyectos-ingenieria,business/business-essentials
Fundamentos Empresariales,University of Pennsylvania,specialization,https://www.coursera.org/specializations/wharton-fundamentos-empresariales,business/business-essentials
Career Brand Management,The State University of New York,specialization,https://www.coursera.org/specializations/career-brand-management,business/business-essentials
Modeling Risk and Realities,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-risk-models,business/business-essentials
U.S. Federal Taxation,University of Illinois at Urbana-Champaign,specialization,https://www.coursera.org/specializations/united-states-federal-taxation,business/business-essentials
Sales Training for High Performing Teams,HubSpot Academy,specialization,https://www.coursera.org/specializations/sales-training-high-performing-teams,business/business-essentials
Diversity and inclusion in the workplace,ESSEC Business School,course,https://www.coursera.org/learn/diversity-inclusion-workplace,business/business-essentials
"Бизнес-процессы, организационное проектирование, механизмы и системы управления",Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/systems-engineering-4,business/business-essentials
Business English: Marketing and Sales,Arizona State University,course,https://www.coursera.org/learn/marketing-sales-english,business/business-essentials
What is Compliance?,University of Pennsylvania,course,https://www.coursera.org/learn/what-is-compliance,business/business-essentials
Managing Employee Performance,University of Minnesota,course,https://www.coursera.org/learn/employee-performance,business/business-essentials
Managing as a Coach,"University of California, Davis",course,https://www.coursera.org/learn/managing-as-a-coach,business/business-essentials
Managing an Agile Team,University of Virginia,course,https://www.coursera.org/learn/uva-darden-agile-team-management,business/business-essentials
Financial Reporting,University of Illinois at Urbana-Champaign,specialization,https://www.coursera.org/specializations/financial-reporting,business/business-essentials
Fundamentos Estratégicos Empresariales,Universidad Nacional Autónoma de México,specialization,https://www.coursera.org/specializations/fundamentos-empresariales,business/business-essentials
Логистика,Peter the Great St. Petersburg Polytechnic University,course,https://www.coursera.org/learn/logist,business/business-essentials
IT Project Management,Indian School of Business,course,https://www.coursera.org/learn/it-project-management,business/business-essentials
"Basic Data Descriptors, Statistical Distributions, and Application to Business Decisions",Rice University,course,https://www.coursera.org/learn/descriptive-statistics-statistical-distributions-business-application,business/business-essentials
Business English: Meetings,University of Washington,course,https://www.coursera.org/learn/business-english-meetings,business/business-essentials
Supply Chain Sourcing,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/sourcing,business/business-essentials
Creating Dashboards and Storytelling with Tableau,"University of California, Davis",course,https://www.coursera.org/learn/dataviz-dashboards,business/business-essentials
Construction Finance,Columbia University,course,https://www.coursera.org/learn/construction-finance,business/business-essentials
Understanding Financial Statements: Company Position,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/financial-statements,business/business-essentials
Inglés Empresarial,Arizona State University,specialization,https://www.coursera.org/specializations/ingles-empresarial,business/business-essentials
Microeconomics: When Markets Fail,University of Pennsylvania,course,https://www.coursera.org/learn/microeconomics-part2,business/business-essentials
Managing Employee Compensation,University of Minnesota,course,https://www.coursera.org/learn/compensation-management,business/business-essentials
Искусство продаж,Saint Petersburg State University,course,https://www.coursera.org/learn/iskusstvo-prodazh,business/business-essentials
Business English: Finance and Economics,Arizona State University,course,https://www.coursera.org/learn/finance-economics-english,business/business-essentials
Практики оперативной аналитики в MS Excel,Saint Petersburg State University,course,https://www.coursera.org/learn/praktiki-operativnoy-analitiki-excel,business/business-essentials
Privacy Law and Data Protection,University of Pennsylvania,course,https://www.coursera.org/learn/privacy-law-data-protection,business/business-essentials
Conflict Transformation,Emory University,course,https://www.coursera.org/learn/conflict-transformation,business/business-essentials
Better Business Writing in English,Georgia Institute of Technology,course,https://www.coursera.org/learn/business-writing-english,business/business-essentials
Supply Chain Analytics Essentials,Rutgers the State University of New Jersey,course,https://www.coursera.org/learn/supply-chain-analytics-essentials,business/business-essentials
Entrepreneurship 4: Financing and Profitability,University of Pennsylvania,course,https://www.coursera.org/learn/wharton-entrepreneurship-financing-profitabilty,business/business-essentials
The hidden value – Lean in manufacturing and services,École des Ponts ParisTech,course,https://www.coursera.org/learn/lean-manufacturing-services,business/business-essentials
Driving business towards the Sustainable Development Goals,Erasmus University Rotterdam,course,https://www.coursera.org/learn/sdgbusiness,business/business-essentials
"GIS Data Formats, Design and Quality","University of California, Davis",course,https://www.coursera.org/learn/gis-data,business/business-essentials
Foundations of strategic business analytics,ESSEC Business School,course,https://www.coursera.org/learn/strategic-business-analytics,business/business-essentials
Scaling Operations: Linking Strategy and Execution,Northwestern University,course,https://www.coursera.org/learn/operations-strategy,business/business-essentials
Administración financiera y su función en la empresa,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/admonfinanciera,business/business-essentials
The Economics of Health Care Delivery,University of Pennsylvania,course,https://www.coursera.org/learn/health-economics-us-healthcare-systems,business/business-essentials
Build Your Professional ePortfolio in English,Georgia Institute of Technology,course,https://www.coursera.org/learn/eportfolio-english,business/business-essentials
Accounting Analysis I: The Role of Accounting as an Information System,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/accounting-information-system,business/business-essentials
Global Impact: Cultural Psychology,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/cultural-psychology-globalization,business/business-essentials
Giving Helpful Feedback,University of Colorado Boulder,course,https://www.coursera.org/learn/feedback,business/business-essentials
Sales Pitch and Closing,Northwestern University,course,https://www.coursera.org/learn/sales-pitch-closing,business/business-essentials
"Federal Taxation I: Individuals, Employees, and Sole Proprietors",University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/federal-taxation-individuals,business/business-essentials
Value Creation Through Innovation,EIT Digital,specialization,https://www.coursera.org/specializations/value-creation-innovation,business/business-essentials
Conflict Resolution Skills,"University of California, Irvine",course,https://www.coursera.org/learn/conflict-resolution-skills,business/business-essentials
FinTech Foundations and Overview,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/fintech,business/business-essentials
Types of Conflict,"University of California, Irvine",course,https://www.coursera.org/learn/types-of-conflict,business/business-essentials
Business English: Making Presentations,University of Washington,course,https://www.coursera.org/learn/business-english-presentations,business/business-essentials
"Globalización, Crecimiento Económico y Estabilidad",IE Business School,specialization,https://www.coursera.org/specializations/globalizacion-crecimiento-economico-y-estabilidad,business/business-essentials
Six Sigma Tools for Define and Measure,University System of Georgia,course,https://www.coursera.org/learn/six-sigma-tools-define-measure,business/business-essentials
Linear Regression for Business Statistics,Rice University,course,https://www.coursera.org/learn/linear-regression-business-statistics,business/business-essentials
Estrategias de Negociación,Universidad Nacional Autónoma de México,specialization,https://www.coursera.org/specializations/negociacion,business/business-essentials
Основы бизнес-планирования и маркетинга,Saint Petersburg State University,course,https://www.coursera.org/learn/osnovy-biznes-planirovaniya-marketinga,business/business-essentials
مقدمة عن مخاطبة الجمهور - باللغة العربية,University of Washington,course,https://www.coursera.org/learn/public-speaking-ar,business/business-essentials
Introdução aos Princípios e Práticas da Gestão De Projetos,Universidade de São Paulo,specialization,https://www.coursera.org/specializations/gestao-de-projetos-introducao-usp,business/business-essentials
Six Sigma Tools for Improve and Control,University System of Georgia,course,https://www.coursera.org/learn/six-sigma-improve-control,business/business-essentials
What is Corruption: Anti-Corruption and Compliance,University of Pennsylvania,course,https://www.coursera.org/learn/what-is-corruption-anti-corruption-compliance,business/business-essentials
Enterprise Architecture,Peter the Great St. Petersburg Polytechnic University,course,https://www.coursera.org/learn/enterprise-architecture,business/business-essentials
Lesson | Business English Skills: Introducing Yourself in Business Settings,University of Washington,course,https://www.coursera.org/learn/lesson-business-english-skills-introducing-yourself-in-business-settings,business/business-essentials
Интернет-предпринимательство,Moscow Institute of Physics and Technology,course,https://www.coursera.org/learn/internet-predprinimatelstvo,business/business-essentials
مهارات برنامج Excel للعمل: المبادئ الأساسية,Macquarie University,course,https://www.coursera.org/learn/excel-essentials-ar,business/business-essentials
Understanding Financial Statements: Company Performance,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/income-statement,business/business-essentials
English for Effective Business Writing,The Hong Kong University of Science and Technology,course,https://www.coursera.org/learn/english-for-business-writing,business/business-essentials
Inglés Empresarial: Gestión y Liderazgo,Arizona State University,course,https://www.coursera.org/learn/ingles-empresarial-gestion-liderazgo,business/business-essentials
Business Analytics for Decision Making,University of Colorado Boulder,course,https://www.coursera.org/learn/business-analytics-decision-making,business/business-essentials
Professional Skills for International Business,University of London,course,https://www.coursera.org/learn/professional-skills-networking,business/business-essentials
Business English: Planning & Negotiating,University of Washington,course,https://www.coursera.org/learn/business-english-negotiating,business/business-essentials
"Corporate & Commercial Law II: Business Forms, Financing & Governmental Regulation",University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/corporate-commercial-law-part2,business/business-essentials
La comunicación laboral en el siglo XXI,"University of California, Irvine",course,https://www.coursera.org/learn/comunicacion-trabajo,business/business-essentials
Sales Training: Building Your Sales Career,HubSpot Academy,course,https://www.coursera.org/learn/build-sales-career,business/business-essentials
Writing Winning Resumes and Cover Letters,"University of Maryland, College Park",course,https://www.coursera.org/learn/resume-writing,business/business-essentials
"Lending, Crowdfunding, and Modern Investing",University of Pennsylvania,course,https://www.coursera.org/learn/wharton-crowdfunding-marketplace-lending-modern-investing,business/business-essentials
Six Sigma Tools for Analyze,University System of Georgia,course,https://www.coursera.org/learn/six-sigma-analyze,business/business-essentials
Matemáticas financieras,Universidad Nacional Autónoma de México,course,https://www.coursera.org/learn/matematicas,business/business-essentials
