title,university,form,link,category
Paleontology: Theropod Dinosaurs and the Origin of Birds,University of Alberta,course,https://www.coursera.org/learn/theropods-birds,life-sciences/basic-science
Общие вопросы патологии и патологической анатомии (General Issues of Pathology and Pathologic Anatomy),Saint Petersburg State University,course,https://www.coursera.org/learn/voprosy-patologii,life-sciences/basic-science
Thoracic Oncology,University of Michigan,course,https://www.coursera.org/learn/thoracic-oncology,life-sciences/basic-science
Sustainable Food Production Through Livestock Health Management,University of Illinois at Urbana-Champaign,course,https://www.coursera.org/learn/livestock-farming,life-sciences/basic-science
Feeding the World,University of Pennsylvania,course,https://www.coursera.org/learn/feedingtheworld,life-sciences/basic-science
Chimpanzee Behavior and Conservation,Duke University,course,https://www.coursera.org/learn/chimp,life-sciences/basic-science
Paleontology: Early Vertebrate Evolution,University of Alberta,course,https://www.coursera.org/learn/early-vertebrate-evolution,life-sciences/basic-science
Visual Perception and the Brain,Duke University,course,https://www.coursera.org/learn/visual-perception,life-sciences/basic-science
"Anatomy: Gastrointestinal, Reproductive and Endocrine Systems",University of Michigan,course,https://www.coursera.org/learn/anatomy403-4x,life-sciences/basic-science
Basics of Extracellular Vesicles,"University of California, Irvine",course,https://www.coursera.org/learn/extracellular-vesicles,life-sciences/basic-science
Metagenomics applied to surveillance of pathogens and antimicrobial resistance,Technical University of Denmark (DTU),course,https://www.coursera.org/learn/metagenomics,life-sciences/basic-science
Patenting in Biotechnology,Technical University of Denmark (DTU),course,https://www.coursera.org/learn/patenting-bio-ipr,life-sciences/basic-science
Classical papers in molecular genetics,University of Geneva,course,https://www.coursera.org/learn/papers-molecular-genetics,life-sciences/basic-science
Wood Science: Beyond Building,West Virginia University,course,https://www.coursera.org/learn/wood-science,life-sciences/basic-science
Введение в паразитологию,Saint Petersburg State University,course,https://www.coursera.org/learn/parazitologiya,life-sciences/basic-science
Fundamentals of Immunology: Death by Friendly Fire,Rice University,course,https://www.coursera.org/learn/immunology-friendlyfire,life-sciences/basic-science
